-------------------------
Circuit delay: 2844.5946ps
NAND-P2_U4810: 2277.2992 ps
NAND-P2_U4814: 1780.6247 ps
NAND-P2_U5575: 1200.9072 ps
NOT-P2_R1212_U37: 2419.8404 ps
NAND-P2_R1212_U159: 2453.679 ps
NAND-P2_R1212_U253: 2620.128 ps
NOT-P2_R1209_U37: 2393.2069 ps
NAND-P2_R1209_U159: 2427.0456 ps
NAND-P2_R1209_U253: 2597.9244 ps
NOT-P2_R1054_U54: 2440.9324 ps
NAND-P2_R1054_U179: 2145.9069 ps
NAND-P2_R1054_U274: 2305.3807 ps
NAND-P2_U4799: 2277.2985 ps
NAND-P2_U4803: 1780.6247 ps
NAND-P2_U5582: 1190.575 ps
NOT-P2_R1212_U40: 2583.041 ps
NAND-P2_R1212_U162: 1947.0538 ps
NAND-P2_R1212_U247: 2593.7115 ps
NOT-P2_R1209_U40: 2560.8375 ps
NAND-P2_R1209_U162: 1920.4203 ps
NAND-P2_R1209_U247: 2571.5079 ps
NOT-P2_R1054_U53: 2405.7483 ps
NAND-P2_R1054_U100: 2080.6115 ps
NAND-P2_R1054_U270: 2293.6999 ps
NAND-P2_U4788: 2283.3885 ps
NAND-P2_U4792: 1780.6247 ps
NAND-P2_U5589: 1170.0959 ps
NOT-P2_R1212_U42: 2482.2682 ps
NAND-P2_R1212_U167: 2516.3725 ps
NAND-P2_R1212_U243: 2572.5114 ps
NOT-P2_R1209_U42: 2455.6348 ps
NAND-P2_R1209_U167: 2489.7391 ps
NAND-P2_R1209_U243: 2550.3078 ps
NOT-P2_R1054_U52: 2397.3585 ps
NAND-P2_R1054_U174: 2096.9321 ps
NAND-P2_R1054_U180: 2157.8164 ps
NAND-P2_R1054_U198: 2293.8518 ps
NAND-P2_R1054_U267: 2280.4059 ps
NAND-P2_U4777: 2283.3885 ps
NAND-P2_U4781: 1780.6247 ps
NAND-P2_U5596: 1309.4842 ps
NOT-P2_R1212_U44: 2573.2404 ps
NAND-P2_R1212_U171: 2607.079 ps
NAND-P2_R1212_U238: 2623.5183 ps
NOT-P2_R1209_U44: 2546.6069 ps
NAND-P2_R1209_U171: 2580.4455 ps
NAND-P2_R1209_U238: 2601.3147 ps
NOT-P2_R1054_U59: 2548.8096 ps
NAND-P2_R1054_U184: 2208.2723 ps
NAND-P2_R1054_U262: 2283.4291 ps
NAND-P2_U4766: 2283.3878 ps
NAND-P2_U4770: 1780.6247 ps
NAND-P2_U5603: 1376.3284 ps
NOT-P2_R1212_U46: 2586.0557 ps
NAND-P2_R1212_U173: 2630.8758 ps
NAND-P2_R1212_U179: 2601.6433 ps
NAND-P2_R1212_U233: 2612.9586 ps
NOT-P2_R1209_U46: 2559.4247 ps
NAND-P2_R1209_U173: 2604.2423 ps
NAND-P2_R1209_U179: 2575.0099 ps
NAND-P2_R1209_U233: 2586.3276 ps
NOT-P2_R1054_U92: 2599.6645 ps
NAND-P2_R1054_U257: 2292.8004 ps
NAND-P2_U3295: 1805.5403 ps
NAND-P2_U3294: 1737.9106 ps
NAND-P2_U3293: 1717.8478 ps
NAND-P2_U3292: 1716.34 ps
NAND-P2_U3291: 1669.7039 ps
NAND-P2_U3290: 1635.8061 ps
NAND-P2_U3289: 1635.8061 ps
NAND-P2_U3288: 1613.6399 ps
NAND-P2_U3287: 1579.621 ps
NAND-P2_U3286: 1579.621 ps
NAND-P2_U3285: 1579.621 ps
NAND-P2_U3284: 1557.5029 ps
NAND-P2_U3283: 1523.484 ps
NAND-P2_U3282: 1523.484 ps
NAND-P2_U3281: 1523.484 ps
NAND-P2_U3280: 1517.5961 ps
NAND-P2_U3279: 1477.9046 ps
NAND-P2_U3278: 1438.2118 ps
NAND-P2_U3277: 1398.5191 ps
NAND-P2_U3276: 1358.8263 ps
NAND-P2_U3275: 1319.1336 ps
NAND-P2_U3274: 1279.4408 ps
NAND-P2_U3273: 1239.7481 ps
NAND-P2_U3272: 1200.0554 ps
NAND-P2_U3271: 1160.3626 ps
NAND-P2_U3270: 1120.6699 ps
NAND-P2_U3269: 1080.9771 ps
NAND-P2_U3268: 1041.2844 ps
NAND-P2_U3267: 1001.5916 ps
NAND-P2_U3266: 961.8989 ps
NAND-P2_U3265: 916.5933 ps
NAND-P2_U3264: 912.859 ps
AND-P2_U3046: 1673.3449 ps
AND-P2_U3781: 2107.2294 ps
NOT-P2_U3906: 2088.1678 ps
NAND-P2_U4016: 2683.6657 ps
NAND-P2_U5418: 1362.2117 ps
NAND-P2_U5431: 1137.396 ps
NAND-P2_U4017: 1942.0414 ps
NOT-P2_U3915: 1174.9919 ps
AND-P2_U3024: 1950.3724 ps
NAND-P2_U5252: 1573.3154 ps
AND-P2_U3817: 2247.6507 ps
AND-P2_U3700: 1950.3724 ps
AND-P2_U3699: 1780.6247 ps
NAND-P2_U4755: 2064.4973 ps
NAND-P2_U5320: 1343.2523 ps
NAND-P2_U5323: 1349.9014 ps
NAND-P2_U5326: 1385.3747 ps
NAND-P2_U5329: 1269.2368 ps
NAND-P2_U5332: 1338.7049 ps
NAND-P2_U5335: 1312.6588 ps
NAND-P2_U5342: 1389.3843 ps
NAND-P2_U5345: 1631.5782 ps
NAND-P2_U5348: 1570.0733 ps
NAND-P2_U5351: 1596.0984 ps
NAND-P2_U5354: 1622.5037 ps
NAND-P2_U5357: 1696.5708 ps
NAND-P2_U5360: 1613.9889 ps
NAND-P2_U5363: 1495.59 ps
NAND-P2_U5366: 1577.9234 ps
NAND-P2_U5369: 1534.1413 ps
NAND-P2_U5372: 1497.8833 ps
NAND-P2_U5375: 1452.9108 ps
NAND-P2_U5378: 1529.7158 ps
NAND-P2_U5381: 1464.2724 ps
NAND-P2_U5384: 1476.701 ps
NAND-P2_U5387: 1432.0897 ps
NAND-P2_U5390: 1563.3057 ps
NAND-P2_U5393: 1554.9956 ps
NAND-P2_U5396: 1469.7238 ps
NAND-P2_U5399: 1446.9739 ps
NAND-P2_U5402: 1319.2916 ps
NAND-P2_U5405: 1403.7129 ps
NAND-P2_U5408: 1572.8274 ps
NAND-P2_U5937: 2244.5783 ps
NAND-P2_U4975: 2218.0115 ps
AND-P2_U3702: 2242.6735 ps
NOT-P2_U3881: 2332.9462 ps
NOT-P2_U3880: 2267.7748 ps
NOT-P2_U3877: 2298.2877 ps
AND-P2_U3703: 2323.4554 ps
NOT-P2_U3887: 2249.6827 ps
NOT-P2_U3885: 2351.314 ps
NAND-P2_U4051: 2142.1141 ps
NAND-P2_U4615: 1875.8394 ps
NAND-P2_U4982: 2255.2785 ps
NAND-P2_U3365: 2298.8151 ps
AND-P2_U3017: 2234.1249 ps
AND-P2_U3026: 2419.7985 ps
NAND-P2_U3301: 1875.8394 ps
NAND-P2_U3305: 2301.9806 ps
NAND-P2_U3311: 2213.1064 ps
NAND-P2_U3360: 1966.3155 ps
NAND-P2_U3830: 1951.9755 ps
NAND-P2_U5421: 2323.2738 ps
NAND-P2_U5939: 1378.1718 ps
NAND-P2_U3302: 1602.2894 ps
NAND-P2_U3357: 1610.6229 ps
NAND-P2_U4754: 1970.7553 ps
AND-P2_U3016: 1554.7079 ps
NAND-P2_U4049: 2231.4232 ps
NAND-P2_U5637: 2185.7016 ps
NAND-P2_U5830: 2539.5006 ps
NAND-P2_U3765: 2539.5006 ps
NAND-P2_R1212_U227: 2530.4525 ps
NAND-P2_R1212_U229: 2533.1551 ps
AND-P2_R1212_U76: 2530.4525 ps
NAND-P2_R1212_U231: 2533.1551 ps
NAND-P2_R1209_U227: 2503.819 ps
NAND-P2_R1209_U229: 2506.5216 ps
AND-P2_R1209_U76: 2503.819 ps
NAND-P2_R1209_U231: 2506.5216 ps
NAND-P2_R1054_U253: 2316.384 ps
NAND-P2_R1054_U81: 2305.1631 ps
NAND-P2_U3149: 2068.3318 ps
NAND-P2_U3310: 1542.8876 ps
NAND-P2_U3364: 1950.3724 ps
NOT-P2_U3907: 2280.0157 ps
NAND-P2_U5476: 2178.348 ps
NAND-P2_U5636: 2202.9553 ps
NAND-P2_U5478: 2178.348 ps
AND-P2_U3820: 1554.7079 ps
NOT-P2_U3870: 2234.1249 ps
NOT-P2_U3916: 2385.7553 ps
NAND-P2_U4750: 2242.6735 ps
NOT-P2_U3886: 2255.4662 ps
NAND-P2_U5253: 1573.3154 ps
NAND-P2_U3873: 1555.0878 ps
NAND-P2_U4058: 1195.5792 ps
NAND-P2_U4077: 1100.7474 ps
NAND-P2_U4082: 1221.7827 ps
NAND-P2_U4102: 1046.3297 ps
NAND-P2_U4120: 1109.2085 ps
NAND-P2_U4138: 1036.3858 ps
NAND-P2_U4156: 1117.8944 ps
NAND-P2_U4174: 1145.5863 ps
NAND-P2_U4192: 1139.6722 ps
NAND-P2_U4210: 1158.6097 ps
NAND-P2_U4228: 1067.2519 ps
NAND-P2_U4246: 1213.1977 ps
NAND-P2_U4264: 1242.3988 ps
NAND-P2_U4282: 1292.1303 ps
NAND-P2_U4300: 1317.4899 ps
NAND-P2_U4318: 1206.2236 ps
NAND-P2_U4336: 1275.7248 ps
NAND-P2_U4354: 1399.3667 ps
NAND-P2_U4372: 1455.9937 ps
NAND-P2_U4390: 1399.1695 ps
NAND-P2_U4408: 1499.7523 ps
NAND-P2_U4426: 1468.1184 ps
NAND-P2_U4444: 1431.1737 ps
NAND-P2_U4462: 1498.3727 ps
NAND-P2_U4480: 1649.0032 ps
NAND-P2_U4498: 1592.1389 ps
NAND-P2_U4516: 1601.2269 ps
NAND-P2_U4534: 1564.4363 ps
NAND-P2_U4552: 1592.3328 ps
NAND-P2_U4567: 1733.2356 ps
NAND-P2_U4588: 1374.1912 ps
NAND-P2_U4605: 1356.31 ps
NAND-P2_U4057: 1195.5792 ps
NAND-P2_U4076: 1100.7474 ps
NAND-P2_U4081: 1221.7827 ps
NAND-P2_U4101: 1046.3297 ps
NAND-P2_U4119: 1109.2085 ps
NAND-P2_U4137: 1036.3858 ps
NAND-P2_U4155: 1117.8944 ps
NAND-P2_U4173: 1145.5863 ps
NAND-P2_U4191: 1139.6722 ps
NAND-P2_U4209: 1158.6097 ps
NAND-P2_U4227: 1067.2519 ps
NAND-P2_U4245: 1213.1977 ps
NAND-P2_U4263: 1242.3988 ps
NAND-P2_U4281: 1292.1303 ps
NAND-P2_U4299: 1317.4899 ps
NAND-P2_U4317: 1206.2236 ps
NAND-P2_U4335: 1275.7248 ps
NAND-P2_U4353: 1399.3667 ps
NAND-P2_U4371: 1455.9937 ps
NAND-P2_U4389: 1399.1695 ps
NAND-P2_U4405: 1499.7523 ps
NAND-P2_U4423: 1468.1184 ps
NAND-P2_U4441: 1431.1737 ps
NAND-P2_U4459: 1498.3727 ps
NAND-P2_U4477: 1649.0032 ps
NAND-P2_U4495: 1592.1389 ps
NAND-P2_U4513: 1601.2269 ps
NAND-P2_U4531: 1564.4363 ps
NAND-P2_U4549: 1592.3328 ps
NAND-P2_U4568: 1733.2356 ps
NAND-P2_U4585: 1374.1912 ps
NAND-P2_U4606: 1356.31 ps
AND-P2_U3022: 1023.4625 ps
NAND-P2_U4056: 1182.6559 ps
NAND-P2_U4075: 1087.8242 ps
NAND-P2_U4080: 1208.8594 ps
NAND-P2_U4100: 1033.4065 ps
NAND-P2_U4118: 1096.2852 ps
NAND-P2_U4136: 1023.4625 ps
NAND-P2_U4154: 1104.9711 ps
NAND-P2_U4172: 1132.663 ps
NAND-P2_U4190: 1126.7489 ps
NAND-P2_U4208: 1145.6864 ps
NAND-P2_U4226: 1054.3286 ps
NAND-P2_U4244: 1200.2744 ps
NAND-P2_U4262: 1229.4755 ps
NAND-P2_U4280: 1279.207 ps
NAND-P2_U4298: 1304.5666 ps
NAND-P2_U4316: 1193.3003 ps
NAND-P2_U4334: 1262.8015 ps
NAND-P2_U4352: 1386.4434 ps
NAND-P2_U4370: 1443.0705 ps
NAND-P2_U4388: 1386.2462 ps
NAND-P2_U4406: 1486.829 ps
NAND-P2_U4424: 1455.1951 ps
NAND-P2_U4442: 1418.2504 ps
NAND-P2_U4460: 1485.4494 ps
NAND-P2_U4478: 1636.0799 ps
NAND-P2_U4496: 1579.2156 ps
NAND-P2_U4514: 1588.3036 ps
NAND-P2_U4532: 1551.513 ps
NAND-P2_U4550: 1579.4095 ps
NAND-P2_U4569: 1720.3123 ps
NAND-P2_U4586: 1361.2679 ps
NAND-P2_U4607: 1343.3868 ps
NOT-P2_U3888: 2354.2434 ps
NAND-P2_U4069: 1868.9096 ps
NAND-P2_U3368: 2302.4159 ps
NAND-P2_U4085: 2093.315 ps
AND-P2_U3039: 2242.6735 ps
NAND-P2_U3829: 975.8237 ps
NAND-P2_U5762: 1975.1618 ps
NAND-P2_U5764: 1780.6247 ps
NAND-P2_U4757: 2072.122 ps
AND-P2_U3037: 2242.6735 ps
AND-P2_U3038: 1950.3724 ps
NAND-P2_U6005: 1998.5825 ps
NAND-P2_U6007: 1926.5387 ps
NAND-P2_U6009: 1925.1421 ps
NAND-P2_U6011: 1824.883 ps
NAND-P2_U6013: 1808.5624 ps
NAND-P2_U6015: 1863.4015 ps
NAND-P2_U6017: 1791.4529 ps
NAND-P2_U6019: 1790.0562 ps
NAND-P2_U6021: 2305.1631 ps
NAND-P2_U6023: 2279.5006 ps
NAND-P2_U6025: 2208.2723 ps
NAND-P2_U6027: 2096.9321 ps
NAND-P2_U6029: 2080.6115 ps
NAND-P2_U6031: 2135.4505 ps
NAND-P2_U6033: 2111.2969 ps
NAND-P2_U6035: 2071.5601 ps
NAND-P2_U6037: 1960.064 ps
NAND-P2_U6039: 1943.7434 ps
NAND-P2_U6041: 1762.0054 ps
NAND-P2_U6043: 1724.9523 ps
NAND-P2_U3555: 1998.5825 ps
NAND-P2_U3556: 1926.5387 ps
NAND-P2_U3557: 1925.1421 ps
NAND-P2_U3558: 1824.883 ps
NAND-P2_U3559: 1808.5624 ps
NAND-P2_U3560: 1863.4015 ps
NAND-P2_U3561: 1791.4529 ps
NAND-P2_U3562: 1790.0562 ps
NAND-P2_U3563: 2305.1631 ps
NAND-P2_U3564: 2279.5006 ps
NAND-P2_U3565: 2208.2723 ps
NAND-P2_U3566: 2096.9321 ps
NAND-P2_U3567: 2080.6115 ps
NAND-P2_U3568: 2135.4505 ps
NAND-P2_U3569: 2111.2969 ps
NAND-P2_U3570: 2071.5601 ps
NAND-P2_U3571: 1960.064 ps
NAND-P2_U3572: 1943.7434 ps
NAND-P2_U3573: 1762.0054 ps
NAND-P2_U3574: 1724.9523 ps
NAND-P2_U4966: 2275.6352 ps
NAND-P2_R1212_U9: 1947.0538 ps
NAND-P2_R1212_U7: 2719.5491 ps
NAND-P2_R1209_U9: 1920.4203 ps
NAND-P2_R1209_U7: 2697.3455 ps
NAND-P2_R1054_U213: 2350.7933 ps
NAND-P2_R1054_U17: 2322.557 ps
NOT-P2_R1054_U107: 1724.9523 ps
NAND-P2_R1054_U110: 1756.082 ps
NAND-P2_R1054_U251: 2294.6991 ps
NAND-P2_U4955: 2275.6352 ps
NAND-P2_R1212_U226: 2654.5627 ps
NAND-P2_R1212_U94: 1947.0538 ps
NAND-P2_R1212_U57: 2643.3763 ps
NAND-P2_R1209_U226: 2632.3591 ps
NAND-P2_R1209_U94: 1920.4203 ps
NAND-P2_R1209_U57: 2621.1727 ps
NAND-P2_R1054_U109: 1724.9523 ps
NAND-P2_R1054_U248: 2300.7214 ps
NAND-P2_R1054_U80: 2283.4993 ps
NAND-P2_U4944: 2275.6352 ps
NAND-P2_R1212_U109: 2010.9799 ps
NAND-P2_R1212_U217: 2668.0377 ps
NAND-P2_R1212_U93: 1947.0538 ps
NAND-P2_R1212_U74: 2668.0377 ps
NAND-P2_R1209_U109: 1984.3464 ps
NAND-P2_R1209_U217: 2645.8341 ps
NAND-P2_R1209_U93: 1920.4203 ps
NAND-P2_R1209_U74: 2645.8341 ps
NAND-P2_R1054_U25: 1801.4807 ps
NAND-P2_R1054_U244: 2322.041 ps
NAND-P2_R1054_U113: 1724.9523 ps
NAND-P2_R1054_U153: 2196.448 ps
NAND-P2_R1054_U154: 2204.0005 ps
NAND-P2_R1054_U156: 2282.4091 ps
NAND-P2_R1054_U246: 2204.754 ps
NAND-P2_U4933: 2259.1544 ps
NAND-P2_R1212_U113: 2045.6344 ps
NAND-P2_R1212_U212: 2663.5674 ps
NAND-P2_R1212_U92: 1947.0538 ps
NAND-P2_R1212_U73: 2663.5674 ps
NAND-P2_R1209_U113: 2019.001 ps
NAND-P2_R1209_U212: 2643.0412 ps
NAND-P2_R1209_U92: 1920.4203 ps
NAND-P2_R1209_U73: 2643.0412 ps
NAND-P2_R1054_U115: 1801.4807 ps
NAND-P2_R1054_U239: 2311.8308 ps
NAND-P2_R1054_U241: 2308.0239 ps
NAND-P2_R1054_U155: 2204.0005 ps
NAND-P2_R1054_U242: 2279.1194 ps
NAND-P2_U4922: 2259.1544 ps
NAND-P2_R1212_U117: 2090.3622 ps
NAND-P2_R1212_U207: 2668.6112 ps
NAND-P2_R1212_U91: 1947.0538 ps
NAND-P2_R1212_U72: 2668.6112 ps
NAND-P2_R1209_U117: 2063.7287 ps
NAND-P2_R1209_U207: 2648.0851 ps
NAND-P2_R1209_U91: 1920.4203 ps
NAND-P2_R1209_U72: 2648.0851 ps
NAND-P2_R1054_U33: 1863.4015 ps
NAND-P2_R1054_U235: 2326.7387 ps
NAND-P2_R1054_U125: 1724.9523 ps
NAND-P2_R1054_U141: 2120.1088 ps
NAND-P2_R1054_U151: 2291.603 ps
NAND-P2_R1054_U237: 2140.1202 ps
NAND-P2_U4911: 2242.6735 ps
AND-P2_U3746: 1791.9383 ps
NAND-P2_R1212_U121: 2130.0549 ps
NAND-P2_R1212_U202: 2652.1304 ps
NAND-P2_R1212_U90: 1947.0538 ps
NAND-P2_R1212_U71: 2652.1304 ps
NAND-P2_R1209_U121: 2103.4214 ps
NAND-P2_R1209_U202: 2652.1304 ps
NAND-P2_R1209_U90: 1920.4203 ps
NAND-P2_R1209_U71: 2652.1304 ps
NAND-P2_R1054_U120: 1856.9763 ps
NAND-P2_R1054_U143: 2344.9966 ps
NAND-P2_R1054_U149: 2336.3822 ps
NAND-P2_R1054_U231: 2341.5206 ps
AND-P2_R1054_U6: 1808.5624 ps
NAND-P2_R1054_U145: 2123.5606 ps
NAND-P2_R1054_U146: 2140.5152 ps
NAND-P2_R1054_U150: 2304.3222 ps
NAND-P2_R1054_U233: 2120.1088 ps
NAND-P2_U4900: 2259.1544 ps
NAND-P2_R1212_U125: 2159.6777 ps
NAND-P2_R1212_U197: 2658.5236 ps
NAND-P2_R1212_U89: 1947.0538 ps
NAND-P2_R1212_U70: 2658.5236 ps
NAND-P2_R1209_U125: 2133.0442 ps
NAND-P2_R1209_U197: 2637.9974 ps
NAND-P2_R1209_U89: 1920.4203 ps
NAND-P2_R1209_U70: 2637.9974 ps
NAND-P2_R1054_U119: 1867.3604 ps
NAND-P2_R1054_U228: 2355.963 ps
NAND-P2_R1054_U126: 1808.5624 ps
NAND-P2_R1054_U148: 2140.5152 ps
NAND-P2_R1054_U229: 2327.4748 ps
NAND-P2_U4889: 2259.1544 ps
AND-P2_U3740: 1805.2736 ps
NAND-P2_R1212_U129: 2185.2454 ps
NAND-P2_R1212_U192: 2644.4166 ps
NAND-P2_R1212_U88: 1947.0538 ps
NAND-P2_R1212_U69: 2644.4166 ps
NAND-P2_R1209_U129: 2158.6119 ps
NAND-P2_R1209_U192: 2644.4166 ps
NAND-P2_R1209_U88: 1920.4203 ps
NAND-P2_R1209_U69: 2644.4166 ps
NAND-P2_R1054_U36: 1936.6481 ps
NAND-P2_R1054_U224: 2346.6598 ps
NAND-P2_R1054_U129: 1724.9523 ps
NAND-P2_R1054_U137: 2081.3675 ps
NAND-P2_R1054_U138: 2088.9051 ps
NAND-P2_R1054_U140: 2307.0013 ps
NAND-P2_R1054_U226: 2094.2604 ps
NAND-P2_U4878: 2259.1544 ps
AND-P2_U3737: 1805.2736 ps
NAND-P2_R1212_U133: 2208.3122 ps
NAND-P2_R1212_U187: 2627.7818 ps
NAND-P2_R1212_U87: 1947.0538 ps
NAND-P2_R1212_U68: 2627.7818 ps
NAND-P2_R1209_U133: 2181.6788 ps
NAND-P2_R1209_U187: 2627.7818 ps
NAND-P2_R1209_U87: 1920.4203 ps
NAND-P2_R1209_U68: 2627.7818 ps
NAND-P2_R1054_U131: 1936.6481 ps
NAND-P2_R1054_U219: 2331.8433 ps
NAND-P2_R1054_U221: 2328.0465 ps
NAND-P2_R1054_U139: 2088.9051 ps
NAND-P2_R1054_U222: 2299.1421 ps
NAND-P2_U4867: 2275.6352 ps
NAND-P2_R1212_U137: 2282.2753 ps
NAND-P2_R1212_U182: 2661.4868 ps
NAND-P2_R1212_U103: 1947.0538 ps
NAND-P2_R1212_U67: 2661.4868 ps
NAND-P2_R1209_U137: 2255.6418 ps
NAND-P2_R1209_U182: 2639.2832 ps
NAND-P2_R1209_U103: 1920.4203 ps
NAND-P2_R1209_U67: 2639.2832 ps
NAND-P2_R1054_U47: 1998.5825 ps
NAND-P2_R1054_U215: 2322.1338 ps
NAND-P2_R1054_U135: 2286.998 ps
NAND-P2_R1054_U163: 1724.9523 ps
NAND-P2_R1054_U203: 1941.3231 ps
NAND-P2_R1054_U217: 2000.3471 ps
NAND-P2_U4856: 2275.6352 ps
NAND-P2_R1212_U141: 2307.576 ps
NAND-P2_R1212_U272: 2647.0947 ps
NAND-P2_R1212_U102: 1947.0538 ps
NAND-P2_R1212_U86: 2647.0947 ps
NAND-P2_R1209_U141: 2280.9425 ps
NAND-P2_R1209_U272: 2624.8911 ps
NAND-P2_R1209_U102: 1920.4203 ps
NAND-P2_R1209_U86: 2624.8911 ps
NAND-P2_R1054_U159: 1992.1574 ps
NAND-P2_R1054_U205: 2297.9275 ps
NAND-P2_R1054_U211: 2305.8153 ps
NAND-P2_R1054_U292: 2310.9537 ps
AND-P2_R1054_U8: 1943.7434 ps
NAND-P2_R1054_U207: 1941.3231 ps
NAND-P2_R1054_U208: 1958.2778 ps
NAND-P2_R1054_U212: 2273.7554 ps
NAND-P2_R1054_U294: 1954.3736 ps
NAND-P2_U4845: 2275.6352 ps
NAND-P2_R1212_U145: 2310.5335 ps
NAND-P2_R1212_U267: 2610.3417 ps
NAND-P2_R1212_U101: 1947.0538 ps
NAND-P2_R1212_U85: 2610.3417 ps
NAND-P2_R1209_U145: 2283.9 ps
NAND-P2_R1209_U267: 2588.1381 ps
NAND-P2_R1209_U101: 1920.4203 ps
NAND-P2_R1209_U85: 2588.1381 ps
NAND-P2_R1054_U158: 2002.5414 ps
NAND-P2_R1054_U289: 2308.8939 ps
NAND-P2_R1054_U164: 1943.7434 ps
NAND-P2_R1054_U210: 1958.2778 ps
NAND-P2_R1054_U290: 2280.4057 ps
NAND-P2_U4834: 2253.4633 ps
NAND-P2_R1212_U149: 2348.7742 ps
NAND-P2_R1212_U262: 2608.9075 ps
NAND-P2_R1212_U100: 1947.0538 ps
NAND-P2_R1212_U84: 2608.9075 ps
NAND-P2_R1209_U149: 2322.1408 ps
NAND-P2_R1209_U262: 2586.7039 ps
NAND-P2_R1209_U100: 1920.4203 ps
NAND-P2_R1209_U84: 2586.7039 ps
NAND-P2_R1054_U168: 2103.1263 ps
NAND-P2_R1054_U284: 2300.6451 ps
NAND-P2_R1054_U167: 1724.9523 ps
NAND-P2_R1054_U85: 2283.423 ps
NAND-P2_U4823: 2213.7706 ps
NAND-P2_R1212_U153: 2394.1062 ps
NAND-P2_R1212_U257: 2614.5467 ps
NAND-P2_R1212_U99: 1947.0538 ps
NAND-P2_R1212_U83: 2614.5467 ps
NAND-P2_R1209_U153: 2367.4727 ps
NAND-P2_R1209_U257: 2592.3431 ps
NAND-P2_R1209_U99: 1920.4203 ps
NAND-P2_R1209_U83: 2592.3431 ps
NAND-P2_R1054_U172: 2142.8225 ps
NAND-P2_R1054_U279: 2300.6548 ps
NAND-P2_R1054_U171: 1724.9523 ps
NAND-P2_R1054_U84: 2283.4327 ps
NAND-P2_U4812: 2174.0778 ps
NAND-P2_R1212_U157: 2419.8404 ps
NAND-P2_R1212_U252: 2600.5881 ps
NAND-P2_R1212_U38: 1947.0538 ps
NAND-P2_R1212_U82: 2600.5881 ps
NAND-P2_R1209_U157: 2393.2069 ps
NAND-P2_R1209_U252: 2578.3845 ps
NAND-P2_R1209_U38: 1920.4203 ps
NAND-P2_R1209_U82: 2578.3845 ps
NAND-P2_R1054_U58: 2135.4505 ps
NAND-P2_R1054_U275: 2322.39 ps
NAND-P2_R1054_U181: 1724.9523 ps
NAND-P2_R1054_U192: 1802.5301 ps
NAND-P2_R1054_U202: 2288.0996 ps
NAND-P2_R1054_U277: 1861.8349 ps
NAND-P2_U4801: 2128.4047 ps
NAND-P2_R1212_U248: 2583.041 ps
NAND-P2_R1212_U98: 1947.0538 ps
NAND-P2_R1212_U81: 2583.041 ps
NAND-P2_R1209_U248: 2560.8375 ps
NAND-P2_R1209_U98: 1920.4203 ps
NAND-P2_R1209_U81: 2560.8375 ps
NAND-P2_R1054_U176: 2129.0254 ps
NAND-P2_R1054_U194: 2297.9287 ps
NAND-P2_R1054_U200: 2305.8216 ps
NAND-P2_R1054_U271: 2310.9549 ps
AND-P2_R1054_U10: 2080.6115 ps
NAND-P2_R1054_U196: 1802.5301 ps
NAND-P2_R1054_U197: 1819.4876 ps
NAND-P2_R1054_U201: 2273.7616 ps
NAND-P2_R1054_U273: 1815.5827 ps
NAND-P2_U4790: 2069.8507 ps
NAND-P2_R1212_U165: 2482.2682 ps
NAND-P2_R1212_U242: 2552.6787 ps
NAND-P2_R1212_U97: 1947.0538 ps
NAND-P2_R1212_U80: 2552.6787 ps
NAND-P2_R1209_U165: 2455.6348 ps
NAND-P2_R1209_U242: 2530.4751 ps
NAND-P2_R1209_U97: 1920.4203 ps
NAND-P2_R1209_U80: 2530.4751 ps
NAND-P2_R1054_U175: 2139.4094 ps
NAND-P2_R1054_U268: 2308.8941 ps
NAND-P2_R1054_U182: 2080.6115 ps
NAND-P2_R1054_U199: 1819.4876 ps
NAND-P2_R1054_U269: 2280.4059 ps
NAND-P2_U4779: 2030.1574 ps
NAND-P2_R1212_U169: 2573.2404 ps
NAND-P2_R1212_U237: 2603.9784 ps
NAND-P2_R1212_U47: 1947.0538 ps
NAND-P2_R1212_U79: 2603.9784 ps
NAND-P2_R1209_U169: 2546.6069 ps
NAND-P2_R1209_U237: 2581.7748 ps
NAND-P2_R1209_U47: 1920.4203 ps
NAND-P2_R1209_U79: 2581.7748 ps
NAND-P2_R1054_U186: 2239.8122 ps
NAND-P2_R1054_U263: 2300.6511 ps
NAND-P2_R1054_U185: 1724.9523 ps
NAND-P2_R1054_U83: 2283.4291 ps
NAND-P2_U4768: 1984.4842 ps
NAND-P2_R1212_U175: 2591.163 ps
NAND-P2_R1212_U177: 2603.4411 ps
NAND-P2_R1212_U232: 2586.0557 ps
NAND-P2_R1212_U174: 1947.0538 ps
NAND-P2_R1212_U78: 2586.0557 ps
NAND-P2_R1209_U175: 2564.5295 ps
NAND-P2_R1209_U177: 2576.8077 ps
NAND-P2_R1209_U232: 2559.4247 ps
NAND-P2_R1209_U174: 1920.4203 ps
NAND-P2_R1209_U78: 2559.4247 ps
NAND-P2_R1054_U189: 1724.9523 ps
NAND-P2_R1054_U258: 2310.0224 ps
NAND-P2_R1054_U82: 2292.8004 ps
AND-P2_U3023: 1673.3449 ps
NAND-P2_U5249: 2236.1995 ps
NAND-P2_U3363: 1780.6247 ps
AND-P2_U3041: 1972.576 ps
NAND-P2_U3150: 2236.1995 ps
NAND-P2_U3366: 1950.3724 ps
AND-P2_U3050: 2064.4973 ps
NAND-P2_U4977: 2218.0115 ps
AND-P2_U3043: 2055.3518 ps
NOT-P2_U4624: 2298.8151 ps
